player_name,team_abbreviation,season,games_played,minutes_per_game,per,epm,o_epm,d_epm,dpm,o_dpm,d_dpm,rapm,o_rapm,d_rapm,lebron,o_lebron,d_lebron,bpm,obpm,dbpm,ws,ows,dws,ws_per_48,vorp,bbref_ts_pct,bbref_three_point_attempt_rate,bbref_free_throw_attempt_rate,bbref_off_reb_pct,bbref_def_reb_pct,bbref_total_reb_pct,bbref_assist_pct,bbref_steal_pct,bbref_block_pct,bbref_turnover_pct,bbref_usage_pct,nba_off_rating,nba_def_rating,nba_net_rating,nba_est_off_rating,nba_est_def_rating,nba_est_net_rating,nba_assist_pct,nba_assist_to,nba_assist_ratio,nba_off_reb_pct,nba_def_reb_pct,nba_reb_pct,nba_team_turnover_pct,nba_est_turnover_pct,nba_effective_fg_pct,nba_true_shooting_pct,nba_usage_pct,nba_est_usage_pct,nba_est_pace,nba_pace,nba_pie,nba_possessions,source_basketball_reference,source_databallr,source_nba_stats,source_epm,source_lebron
Kevin Huerter,CHI,2025-26,44,23.6,13.2,,,,,,,,,,,,,-1,-1.1,0.1,1.3,0.5,0.8,0.06,0.3,0.559,0.552,0.139,2.4,14.8,8.7,15.9,1.6,2.2,10.3,19.2,112.1,113,-0.9,112.6,113.6,-1,0.155,2.37,19.6,0.021,0.129,0.077,8.3,8.3,0.542,0.559,0.187,0.193,104.13,104.68,0.089,2267,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Anfernee Simons,CHI,2025-26,6,28.3,10.2,,,,,,,,,,,,,-5,-1.3,-3.7,-0.1,-0.1,0,-0.015,-0.1,0.554,0.625,0.063,3.2,7.4,5.3,15.7,0,1,13.7,23.3,104.5,122.5,-18,103.2,121.6,-18.5,0.186,1.38,16.2,0.026,0.075,0.049,11.7,11.5,0.538,0.554,0.226,0.237,102.41,101.43,0.072,359,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jevon Carter,CHI,2025-26,23,11,12.3,,,,,,,,,,,,,-1,-0.7,-0.3,0.3,0.1,0.2,0.058,0.1,0.577,0.757,0.097,2.1,8.7,5.4,10.4,2.4,0.7,9.3,19.4,103.2,116.8,-13.6,105.5,118.7,-13.3,0.112,1.73,13.8,0.017,0.08,0.046,8,8,0.553,0.577,0.189,0.197,102.91,104.88,0.079,558,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Coby White,CHI,2025-26,29,29.1,14.2,,,,,,,,,,,,,-3.3,-1,-2.3,0.7,0.3,0.4,0.038,-0.3,0.586,0.529,0.392,0.9,12.6,6.8,23.9,1.1,0.2,16,27.1,120.9,110,10.9,119.3,108.9,10.4,0.275,1.6,17.3,0.023,0.116,0.071,10.8,10.7,0.554,0.611,0.316,0.326,97.88,96.74,0.15,822,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Patrick Williams,CHI,2025-26,72,20.5,8.2,-4.2215,-2.04354,-2.17794,,,,,,,,,,-4.5,-3.4,-1.1,-0.1,-1.1,1,-0.005,-0.9,0.494,0.573,0.157,3.6,11.8,7.7,9.4,1.6,1.5,12.8,16.6,103.8,114.8,-11,103.9,114.3,-10.5,0.101,1.4,15.2,0.03,0.106,0.067,10.9,10.9,0.472,0.494,0.159,0.164,105.86,105.67,0.057,3250,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Isaac Okoro,CHI,2025-26,63,26.9,9.8,,,,,,,,,,,,,-3.8,-3,-0.8,2.2,1.4,0.7,0.061,-0.8,0.574,0.481,0.244,4.4,6.4,5.4,7.8,1.3,1.5,8.3,13.6,112.1,120.6,-8.5,111.2,118.3,-7.1,0.079,2.17,15.3,0.04,0.058,0.049,7,7,0.539,0.574,0.137,0.139,104.58,103.21,0.05,3634,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nick Richards,CHI,2025-26,20,22.4,12.2,-3.8755,-1.79237,-2.08317,,,,,,,,,,-5.8,-4.3,-1.5,0.4,-0.1,0.4,0.04,-0.4,0.577,0.138,0.562,10.1,25.8,18.1,2.5,0.6,3.5,17.3,18.3,106.5,117,-10.5,104.9,117.2,-12.3,0.047,0.32,6.8,0.124,0.23,0.173,21.4,21.5,0.493,0.534,0.171,0.175,100.48,99.77,0.07,525,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Tre Jones,CHI,2025-26,65,27,18.7,,,,,,,,,,,,,1.3,1.2,0.1,5.7,4.6,1.1,0.157,1.5,0.637,0.211,0.368,2.3,9.9,6.2,29.2,2,0.5,11.4,19.2,111,114.8,-3.8,111.7,114.3,-2.7,0.284,3.8,30.1,0.02,0.088,0.054,7.9,7.9,0.586,0.637,0.186,0.192,106.13,106.25,0.126,3883,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jalen Smith,CHI,2025-26,53,20.7,16.6,,,,,,,,,,,,,-0.7,0.2,-0.9,2.6,1.5,1.1,0.114,0.4,0.608,0.545,0.23,9.6,24.6,17.2,8.5,1,3.3,10.6,19,116.4,113,3.4,116.9,112.8,4.2,0.081,1.23,11.6,0.085,0.218,0.152,9.4,9.4,0.584,0.608,0.183,0.19,103.67,103.79,0.109,2371,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Josh Giddey,CHI,2025-26,54,32.1,18,,,,,,,,,,,,,2.7,2.3,0.4,3.2,1.6,1.7,0.09,2,0.562,0.395,0.318,4.2,23.1,13.7,41.1,1.5,1.4,19.3,24.4,112.1,117.1,-5,111.2,116.1,-4.9,0.41,2.52,32.8,0.037,0.201,0.121,13,13,0.52,0.562,0.238,0.243,105.31,104.46,0.142,3768,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ayo Dosunmu,CHI,2025-26,45,26.4,17,,,,,,,,,,,,,0.8,1.6,-0.9,3,2.4,0.6,0.12,0.8,0.636,0.397,0.216,3,9.1,6.1,20.6,1.3,0.9,10.3,20.8,111.1,114.8,-3.8,110.4,114.1,-3.7,0.213,2.69,21.8,0.026,0.079,0.053,8.1,8.1,0.604,0.636,0.203,0.21,104.2,103.5,0.112,2560,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Mac McClung,CHI,2025-26,8,12.6,9.6,,,,,,,,,,,,,-6.9,-5.6,-1.3,0,-0.1,0.1,-0.005,-0.1,0.509,0.488,0.341,2.1,4.2,3.2,12.4,2.8,1.7,12.9,22.4,100,115.8,-15.8,92.8,117.5,-24.6,0.048,0.5,4.5,,0.138,0.048,9.1,8.8,0.444,0.481,0.216,0.225,110.28,106.93,0.069,75,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dalen Terry,CHI,2025-26,34,11.1,11.6,,,,,,,,,,,,,-1.3,-2.4,1.1,0.5,0.1,0.4,0.058,0.1,0.539,0.451,0.167,5.4,12.5,9,15,2.7,2.5,16.1,14.4,105.4,108.8,-3.3,105.3,109.2,-3.9,0.163,2.05,24.9,0.042,0.109,0.074,12.1,12.1,0.534,0.539,0.136,0.142,105.34,105.51,0.078,826,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jaden Ivey,CHI,2025-26,4,28.8,14.9,,,,,,,,,,,,,0,-0.8,0.7,0.3,0.1,0.1,0.11,0.1,0.576,0.583,0.25,4.7,12.8,8.8,18.6,3.3,1.5,13.1,16.7,111.7,105.5,6.2,110,105.2,4.8,0.133,1.49,16,0.032,0.091,0.061,10.8,10.8,0.545,0.57,0.198,0.203,102.72,101.79,0.09,1174,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Mouhamadou Gueye,CHI,2025-26,2,22.5,12.8,-5.391,-3.98242,-1.40862,,,,,,,,,,-3.9,-2.2,-1.7,0.1,0,0,0.086,0,0.627,0.455,0.364,4.8,9.3,7.1,17.9,2.1,1.9,19,14.6,112,129.3,-17.3,108.4,127.8,-19.5,0.162,2,27.3,0.039,0.078,0.059,13.6,13.8,0.591,0.627,0.138,0.134,107.47,105.1,0.073,100,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Julian Phillips,CHI,2025-26,35,9.5,9.3,,,,,,,,,,,,,-2.9,-2.9,0,0.4,0.1,0.2,0.054,-0.1,0.533,0.557,0.125,7.1,6.9,7,2.7,2.4,1.6,7,12.5,106,107.5,-1.5,107.2,108.7,-1.6,0.029,1,6.5,0.062,0.057,0.06,6.5,6.6,0.511,0.533,0.12,0.124,104.72,105.93,0.047,735,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Leonard Miller,CHI,2025-26,27,23.1,16.5,,,,,,,,,,,,,-0.6,0.6,-1.2,1.5,1,0.5,0.113,0.2,0.64,0.38,0.183,8.1,18.3,13.3,8.3,1,2.1,9.8,18.3,102.2,112.3,-10,105.7,111.5,-5.8,0.072,0.56,9.6,0.072,0.176,0.126,17.3,17.4,0.561,0.581,0.188,0.196,110.84,112.28,0.082,224,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Rob Dillingham,CHI,2025-26,30,21.5,8.5,,,,,,,,,,,,,-6.8,-5.5,-1.3,-0.6,-1.1,0.5,-0.044,-0.8,0.503,0.369,0.129,2.3,12.4,7.4,18.9,2,0.4,18.3,22.7,100.6,108.4,-7.9,101.6,107.6,-5.9,0.253,1.61,23.9,0.015,0.103,0.059,14.8,14.8,0.376,0.404,0.228,0.238,104.67,104.79,0.054,712,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Matas Buzelis,CHI,2025-26,77,29.2,14.8,,,,,,,,,,,,,-1,-0.6,-0.4,2.6,0.4,2.1,0.055,0.5,0.586,0.514,0.247,3.7,17.3,10.6,10.3,1.1,4.5,13,22.8,110.6,116.9,-6.3,110.6,115.5,-4.9,0.103,0.99,11.4,0.033,0.152,0.094,11.5,11.5,0.553,0.586,0.223,0.229,104.93,104.25,0.097,4883,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Trentyn Flowers,CHI,2025-26,2,3,16.7,-3.431,-2.24933,-1.18168,,,,,,,,,,-1,1.7,-2.7,0,0,0,0.023,0,0.667,0.333,0,17.9,0,8.8,30.5,0,0,25,27.8,81.8,100,-18.2,81.8,111.3,-29.5,0.5,1,20,0.1,,0.077,20,20,0.667,0.667,0.25,0.267,90.29,95.14,0.128,11,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Emanuel Miller,CHI,2025-26,5,6.6,15,,,,,,,,,,,,,2.5,1.6,0.9,0.1,0.1,0,0.111,0,0.54,0.462,0.154,3.3,6.4,4.8,17.4,2.8,0,0,17.5,88.9,116.9,-28,90.2,122.6,-32.4,0.211,,22.2,0.026,0.083,0.048,,,0.538,0.54,0.169,0.18,100.71,103.84,0.093,72,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Yuki Kawamura,CHI,2025-26,18,11.6,11.4,,,,,,,,,,,,,-3.7,-2.7,-1,0.3,0.2,0.1,0.069,-0.1,0.514,0.712,0.365,3.6,13,8.4,28.2,2,0,18.8,14.8,111.7,114,-2.3,111.6,115.8,-4.1,0.266,3.36,39.2,0.032,0.118,0.074,11.7,11.5,0.433,0.514,0.133,0.141,106.77,107.59,0.082,472,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Noa Essengue,CHI,2025-26,2,3,-11.9,,,,,,,,,,,,,-23.7,-20.7,-3,-0.1,-0.1,0,-0.417,0,0,0.667,0,0,0,0,0,7.8,0,0,20.8,60,171.4,-111.4,64.3,169,-104.7,,,,,,,,,,,0.188,0.2,112.18,115.36,-0.095,15,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Lachlan Olbrich,CHI,2025-26,37,9.3,12,,,,,,,,,,,,,-3.4,-3.3,-0.2,0.5,0.2,0.3,0.075,-0.1,0.47,0.247,0.519,14.1,20.4,17.3,15.8,1.6,2,14.5,13.4,109,106.7,2.3,109.5,108.3,1.2,0.153,2.63,27.1,0.112,0.174,0.142,10.3,10.5,0.481,0.47,0.125,0.129,104.89,105.91,0.074,763,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
James Harden,CLE,2025-26,26,33.8,18.9,,,,2.31,3.27,-0.96,-1.03,1.46,-2.49,,,,4,4.4,-0.4,2.9,2.1,0.8,0.158,1.3,0.639,0.523,0.426,1.6,13.8,7.8,31.8,1.2,1.3,16.6,24,118.9,118.3,0.6,116.3,116.9,-0.6,0.359,2.21,24.9,0.019,0.118,0.07,11.3,11.1,0.506,0.598,0.301,0.31,99.25,97.58,0.147,3171,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dennis Schröder,CLE,2025-26,30,21.4,11.8,,,,,,,,,,,,,-2.8,-2.3,-0.5,0.9,0.3,0.5,0.066,-0.1,0.515,0.3,0.348,1.9,9.7,5.8,26.3,1.7,0.7,15.9,18.6,107.1,118.1,-11.1,106.6,116.3,-9.7,0.308,2.67,27.4,0.02,0.092,0.056,10.3,10.3,0.475,0.531,0.222,0.23,101.67,100.67,0.1,2209,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Larry Nance Jr.,CLE,2025-26,35,12.8,9.5,,,,-1.71,-2.76,1.05,-1.7,-2.45,0.75,,,,-3.4,-3.9,0.5,0.6,0,0.5,0.06,-0.2,0.505,0.508,0.105,7.1,15.6,11.4,9.7,2.2,1.3,13.4,14,108.2,111.1,-2.9,107.3,110.6,-3.2,0.105,1.7,18.5,0.058,0.143,0.098,10.9,10.9,0.504,0.505,0.137,0.139,102.27,101.61,0.062,955,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Lonzo Ball,CLE,2025-26,35,20.8,9.5,,,,0.16,-1.17,1.33,0.94,-1.04,1.98,,,,-1.1,-2.9,1.8,0.6,-0.4,1,0.042,0.2,0.432,0.835,0.119,3.9,17.2,10.6,22.6,3,1.2,21.9,13.7,111,109.7,1.3,110.5,109.8,0.7,0.236,2.62,36.6,0.032,0.148,0.089,14,13.9,0.415,0.432,0.13,0.134,105.04,104.87,0.077,1595,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Donovan Mitchell,CLE,2025-26,70,33.5,22.9,3.8859,1.90039,1.98551,,,,,,,,,,5.1,5.2,-0.2,8.2,5.8,2.4,0.169,4.2,0.613,0.439,0.306,2.4,12.4,7.4,27.9,2.1,0.8,11.1,32.2,119.3,112.1,7.2,119.2,112,7.2,0.266,2.01,18.3,0.021,0.108,0.065,9.1,9,0.563,0.613,0.311,0.321,103.18,103.13,0.152,5035,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Jarrett Allen,CLE,2025-26,56,27.1,22.1,,,,,,,,,,,,,2.6,2.2,0.4,6.4,4.2,2.2,0.202,1.8,0.669,0.019,0.494,10.5,24,17.2,9.7,1.7,2.9,10.4,19.9,119.3,112.9,6.4,118.8,111.6,7.2,0.092,1.33,12.1,0.097,0.202,0.152,9.1,9.2,0.639,0.669,0.196,0.198,103.37,102.56,0.143,3248,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Thomas Bryant,CLE,2025-26,60,12.2,17.2,,,,,,,,,,,,,0.1,0.8,-0.7,2.3,1.4,0.9,0.153,0.4,0.625,0.491,0.247,8.9,21.9,15.4,6.3,1.2,3.4,8.6,18.6,114.4,110.7,3.6,113.7,111.3,2.5,0.067,1.18,9.3,0.074,0.184,0.129,7.9,7.8,0.594,0.625,0.182,0.186,102.47,102.45,0.115,1554,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
De'Andre Hunter,CLE,2025-26,43,26.2,12.1,,,,,,,,,,,,,-3.4,-2.1,-1.3,1.3,0.3,1,0.056,-0.4,0.553,0.492,0.284,2.8,14.9,8.9,11,1.3,0.5,11.6,22.9,114.2,115.1,-0.9,113,114.5,-1.5,0.114,1.25,12.7,0.024,0.131,0.076,10.1,10.1,0.499,0.553,0.219,0.224,104.32,103.51,0.082,2426,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Darius Garland,CLE,2025-26,26,30.5,15.6,,,,,,,,,,,,,-1.6,0.9,-2.5,1.4,0.9,0.5,0.084,0.1,0.567,0.435,0.21,1.7,7.1,4.4,33.2,1.3,0.4,15.1,25.8,114.7,117.7,-3,114.4,116.3,-1.8,0.323,2.47,27,0.014,0.061,0.038,11,11,0.529,0.567,0.25,0.255,104.21,103.43,0.103,1711,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dean Wade,CLE,2025-26,59,22.3,10.9,,,,,,,,,,,,,0.2,-0.8,1,3.1,1.7,1.4,0.114,0.7,0.58,0.705,0.137,4.4,16.1,10.3,8.3,1.6,1.7,5.1,9.9,117.2,110.9,6.2,116.9,109.7,7.1,0.082,5.5,22.1,0.039,0.139,0.09,4,4,0.567,0.58,0.097,0.1,102.47,101.78,0.074,2784,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Max Strus,CLE,2025-26,12,24,12.8,,,,,,,,,,,,,-1.2,0.1,-1.3,0.7,0.4,0.2,0.116,0.1,0.609,0.774,0.085,3.5,21.3,12.4,11.3,0.5,0,7.6,17.4,117.6,117.3,0.3,118.1,117.4,0.7,0.113,2.67,16.8,0.031,0.18,0.108,6.3,6.3,0.599,0.609,0.17,0.174,103.28,103.56,0.088,620,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Sam Merrill,CLE,2025-26,52,26.5,13.6,-1.0734,-2.09701,1.02361,,,,,,,,,,0.1,1,-1,3.7,2.8,0.9,0.127,0.7,0.644,0.775,0.143,2.2,8.4,5.3,12.3,1.2,0.5,7.5,17,120.3,112.6,7.7,119.4,111.5,8,0.119,2.98,18.4,0.02,0.072,0.047,6.2,6.2,0.624,0.644,0.167,0.17,102.4,101.54,0.081,2921,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Evan Mobley,CLE,2025-26,65,31.9,20,1.7202,3.51117,-1.79094,,,,,,,,,,3,1.8,1.2,6.5,3.6,2.9,0.15,2.6,0.596,0.243,0.346,8.3,22.7,15.5,16.8,1.1,5.2,11,22.6,117,111.3,5.7,116.8,111,5.8,0.168,1.92,17.4,0.073,0.196,0.135,9.1,9.1,0.582,0.596,0.221,0.227,102.14,101.89,0.135,4391,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Olivier Sarr,CLE,2025-26,4,9.8,17.5,,,,,,,,,,,,,2.6,-1.7,4.3,0.2,0.1,0.1,0.203,0,0.761,0.429,0.714,5.7,25.3,15.5,16.6,2.5,7.3,17.9,12.1,133.3,106.8,26.5,131.4,102.6,28.8,0.143,2.5,31.3,0.069,0.196,0.147,12.5,12.3,0.857,0.761,0.108,0.115,111.59,108.56,0.088,90,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Luke Travers,CLE,2025-26,12,8.6,10.2,,,,,,,,,,,,,-3.2,-4.2,1,0.1,-0.1,0.2,0.024,0,0.35,0.444,0.25,9.7,16,12.8,10.8,3.3,3.7,7,17.5,97.3,110.5,-13.2,98.8,108.5,-9.7,0.123,3,17.3,0.069,0.133,0.098,5.8,5.8,0.264,0.35,0.161,0.168,105.92,105.69,0.071,226,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Keon Ellis,CLE,2025-26,29,24.8,12.5,,,,,,,,,,,,,1.1,-0.7,1.7,1.8,1,0.8,0.121,0.6,0.629,0.611,0.217,3.5,8.7,6.1,8.2,2.5,3.2,9.4,12.4,102.9,116.3,-13.4,102.3,115,-12.7,0.05,1.24,9.7,0.018,0.055,0.035,7.8,7.8,0.524,0.536,0.133,0.138,102.2,101.3,0.046,1601,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Chris Livingston,CLE,2025-26,3,5.7,15.4,,,,,,,,,,,,,-2.7,-4.7,2.1,0.1,0,0,0.164,0,0.605,0.429,0.143,0,19.3,9.7,8.9,2.8,0,0,18.4,113.9,86.8,27,113.3,93.9,19.4,0.091,,12.5,,0.176,0.1,,,0.571,0.605,0.189,0.2,98.28,101.91,0.104,36,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Craig Porter Jr.,CLE,2025-26,64,17.9,13.7,,,,,,,,,,,,,2,0,1.9,2.8,1.3,1.5,0.116,1.2,0.524,0.36,0.155,8.2,12.9,10.5,22.4,2.4,3.1,17.6,12.3,116.2,111.6,4.6,116,110.7,5.3,0.225,3.47,38,0.07,0.115,0.092,10.9,10.9,0.514,0.524,0.119,0.121,102.52,102.01,0.092,2435,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jaylon Tyson,CLE,2025-26,66,26.9,14.8,,,,,,,,,,,,,0.1,0.6,-0.5,4,2.3,1.7,0.108,0.9,0.608,0.445,0.16,7.3,13.6,10.5,11.6,1.5,1.5,12.1,19.3,117,113.4,3.6,115.8,111.9,3.9,0.115,1.48,15.3,0.064,0.118,0.091,10.3,10.3,0.592,0.608,0.189,0.192,102.56,101.39,0.092,3744,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Riley Minix,CLE,2025-26,6,8.3,15,-2.7616,-1.62382,-1.13782,,,,,,,,,,-2,-0.7,-1.3,0.1,0.1,0,0.119,0,0.71,0.529,0.176,2.2,6.6,4.4,11.4,1,1.9,14.1,17.9,147.6,85.7,61.9,139.6,92.2,47.4,0.111,,14.3,0.1,0.167,0.125,,,0.75,0.75,0.222,0.221,121.12,121.94,0.257,21,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Tristan Enaruna,CLE,2025-26,9,9.4,16.2,,,,,,,,,,,,,-1,-0.5,-0.4,0.2,0.2,0.1,0.137,0,0.587,0.357,0.286,9.1,9,9.1,11.2,2.8,0,8.7,17.1,123.5,101.7,21.7,122.1,101.3,20.8,0.101,2.33,17.1,0.096,0.085,0.09,7.3,7.2,0.554,0.587,0.16,0.168,100.57,99.8,0.105,179,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nae'Qwan Tomlin,CLE,2025-26,64,15.7,12.9,,,,,,,,,,,,,-2.1,-2.2,0.1,2.2,1.1,1.1,0.107,0,0.549,0.366,0.194,9.5,10.9,10.2,7,2,3.2,7.8,15.5,114.3,110.7,3.6,114.5,109.8,4.7,0.071,1.83,12.5,0.081,0.094,0.088,6.8,6.9,0.521,0.549,0.151,0.155,102.14,101.75,0.069,2120,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyrese Proctor,CLE,2025-26,50,10.9,12.2,,,,,,,,,,,,,-2.8,-2.3,-0.5,0.7,0.2,0.5,0.066,-0.1,0.556,0.582,0.2,2.2,10.7,6.5,18.6,2.2,0,14,22,112.5,112.8,-0.3,111.3,112.7,-1.3,0.196,1.85,20.6,0.019,0.092,0.055,11.1,11.1,0.516,0.556,0.214,0.219,101.46,100.87,0.087,1144,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Darius Brown,CLE,2025-26,1,3,-7.7,-3.5145,-2.10968,-1.40486,,,,,,,,,,-18.7,-16.3,-2.4,0,0,0,-0.269,0,0,0,0,0,36.5,18.3,0,0,0,0,14,100,180,-80,128.9,180,-51.1,,,,,1,0.25,,,,,0.167,0.205,79.92,90,,5,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Nikola Vučević,BOS,2025-26,16,21.1,15.8,,,,,,,,,,,,,0.2,-0.8,1,0.9,0.3,0.6,0.124,0.2,0.526,0.381,0.137,8.3,25.8,17.2,13.6,1,3,9.8,21,113.2,117.5,-4.3,113.5,116.4,-2.9,0.182,2.62,19.2,0.067,0.21,0.141,7.3,7.3,0.567,0.585,0.215,0.22,103.35,102.97,0.128,3183,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
